Temperature,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Speed
29.7,0,0,0,84.66,0.11,1016,2.2
29.7,0,0,0,84.66,0.11,1016,2.3
29.6,0,0,0,85.15,0.11,1016,2.3
29.5,0,0,0,85.64,0.11,1016,2.4
29.5,0,0,0,85.64,0.11,1016,2.4
29.4,0,0,0,86.13,0.11,1016,2.4
29.4,0,0,0,86.53,0.11,1016,2.5
29.3,0,0,0,87.03,0.11,1016,2.5
29.3,0,0,0,87.03,0.11,1016,2.6
29.2,0,0,0,87.53,0.11,1016,2.6
29.2,0,0,0,87.53,0.11,1016,2.6
29.1,0,0,0,88.03,0.11,1016,2.7
29.1,0,0,0,87.95,0.11,1016,2.7
29,0,0,0,88.46,0.11,1016,2.7
29,0,0,0,88.46,0.11,1016,2.8
29,0,0,0,88.46,0.11,1016,2.8
28.9,0,0,0,88.97,0.11,1016,2.9
28.9,0,0,0,88.97,0.11,1016,2.9
28.8,0,0,0,89.11,0.11,1016,3
28.8,0,0,0,89.11,0.11,1016,3
28.8,0,0,0,89.11,0.11,1016,3.1
28.7,0,0,0,89.62,0.11,1016,3.1
28.7,0,0,0,89.62,0.11,1016,3.2
28.7,0,0,0,89.62,0.11,1016,3.2
28.6,0,0,0,89.45,0.11,1016,3.3
28.6,0,0,0,89.45,0.11,1016,3.3
28.5,0,0,0,89.97,0.11,1016,3.3
28.5,0,0,0,89.97,0.11,1016,3.3
28.5,0,0,0,89.97,0.11,1016,3.4
28.5,0,0,0,89.97,0.11,1016,3.4
28.5,0,0,0,89.27,0.11,1016,3.4
28.4,0,0,0,89.7,0.11,1015,3.4
28.4,0,0,0,89.7,0.11,1015,3.4
28.4,0,0,0,89.7,0.11,1015,3.4
28.4,0,0,0,89.7,0.11,1015,3.4
28.4,0,0,0,89.7,0.11,1015,3.4
28.4,0,0,0,88.96,0.11,1015,3.4
28.3,0,0,0,89.47,0.11,1015,3.4
28.3,0,0,0,89.47,0.11,1015,3.4
28.3,0,0,0,89.47,0.11,1015,3.4
28.3,0,0,0,89.47,0.11,1015,3.4
28.3,0,0,0,89.47,0.11,1015,3.4
28.3,0,0,0,88.84,0.11,1015,3.4
28.3,0,0,0,88.93,0.11,1016,3.4
28.2,0,0,0,89.44,0.11,1016,3.4
28.2,0,0,0,89.44,0.11,1016,3.4
28.2,0,0,0,89.44,0.11,1016,3.4
28.2,0,0,0,89.44,0.11,1016,3.4
28.2,0,0,0,88.91,0.11,1016,3.4
28.2,0,0,0,88.91,0.11,1016,3.4
28.2,0,0,0,88.91,0.11,1016,3.4
28.2,0,0,0,88.91,0.11,1016,3.4
28.2,0,0,0,88.91,0.11,1016,3.4
28.2,0,0,0,88.91,0.11,1016,3.4
28.3,0,0,0,88.97,0.11,1016,3.4
28.3,0,0,0,88.97,0.11,1016,3.4
28.3,0,0,0,88.97,0.11,1016,3.4
28.5,0,0,0,88.03,0.11,1017,3.5
28.6,7,0,7,87.53,0.11,1017,3.6
28.8,18,0,18,86.52,0.11,1017,3.7
28.9,30,0,30,87.46,0.11,1017,3.8
29.1,42,7,43,86.46,0.11,1017,3.9
29.2,56,17,59,85.96,0.11,1017,3.9
29.3,70,28,76,85.47,0.11,1017,4
29.5,85,39,95,84.49,0.11,1017,4.1
29.6,101,51,115,84.01,0.11,1017,4.2
29.8,116,54,133,83.04,0.11,1017,4.3
29.9,135,91,166,82.57,0.11,1017,4.5
30.1,151,99,189,81.63,0.11,1017,4.6
30.1,168,109,214,81.63,0.11,1017,4.6
30.1,184,175,263,81.63,0.11,1017,4.6
30.1,197,223,306,81.63,0.11,1017,4.6
30.1,216,213,327,81.63,0.11,1017,4.6
30.1,237,166,329,81.63,0.11,1017,4.6
31,255,158,347,77.76,0.11,1017,5
31.1,272,162,372,77.33,0.11,1017,5
31.2,283,226,429,76.89,0.11,1017,5
31.4,278,332,502,76.02,0.11,1017,5.1
31.5,257,441,567,76.17,0.11,1017,5.1
31.6,238,523,620,75.74,0.11,1017,5.1
31.7,249,529,649,75.31,0.11,1017,5.1
31.8,267,514,669,74.89,0.11,1017,5.1
31.8,283,506,691,74.89,0.11,1017,5.1
31.9,306,474,699,74.47,0.11,1017,5.1
32,335,427,698,74.2,0.11,1017,5.1
32.1,335,458,733,73.79,0.11,1017,5.1
32.1,386,367,712,73.79,0.11,1017,5.1
32.2,377,401,741,73.37,0.11,1017,5.1
32.2,368,464,796,73.37,0.11,1017,5.1
32.3,462,207,656,72.96,0.11,1017,5.1
32.3,470,209,669,72.93,0.11,1017,5
32.3,478,130,603,72.86,0.11,1016,5
32.4,463,300,754,72.45,0.11,1016,5
32.4,417,410,818,72.45,0.11,1016,5
32.4,420,424,839,72.45,0.11,1016,4.9
32.4,425,430,852,72.45,0.11,1016,4.9
32.4,428,427,853,72.62,0.11,1016,4.8
32.4,430,433,863,72.62,0.11,1016,4.8
32.4,431,430,861,72.62,0.11,1016,4.7
32.4,429,427,855,72.62,0.11,1016,4.6
32.3,427,419,843,73.03,0.11,1016,4.6
32.3,426,404,826,73.03,0.11,1016,4.5
32.3,439,366,800,73.09,0.11,1016,4.4
32.2,446,347,786,73.51,0.11,1016,4.4
32.2,484,209,686,73.51,0.11,1016,4.3
32.1,474,224,690,73.92,0.11,1016,4.2
32.1,472,189,651,73.92,0.11,1016,4.1
32,432,323,734,74.34,0.11,1016,4.1
32,386,399,753,74.56,0.11,1016,4
31.9,351,488,791,74.98,0.11,1016,3.9
31.8,338,491,773,75.41,0.11,1016,3.8
31.7,341,435,718,75.84,0.11,1016,3.8
31.7,382,315,649,75.84,0.11,1016,3.7
31.6,297,499,708,76.26,0.11,1016,3.7
31.5,170,708,738,77.33,0.11,1016,3.6
31.5,168,699,711,77.33,0.11,1016,3.5
31.4,165,689,683,77.77,0.11,1016,3.5
31.3,289,395,576,78.21,0.11,1016,3.4
31.3,294,321,519,78.21,0.11,1016,3.4
31.2,284,297,483,78.65,0.11,1016,3.3
31.2,246,383,492,79.1,0.11,1016,3.3
31.1,200,481,493,79.55,0.11,1016,3.3
31.1,156,569,485,79.55,0.11,1016,3.2
31,174,480,436,80,0.11,1016,3.2
30.9,170,440,396,80.46,0.11,1016,3.1
30.9,164,399,356,80.46,0.11,1016,3.1
30.8,150,391,325,80.18,0.11,1016,3.1
30.7,141,355,288,80.64,0.11,1016,3
30.7,142,238,231,80.64,0.11,1016,3
30.6,116,10,120,81.1,0.11,1016,2.9
30.5,113,50,129,81.56,0.11,1016,2.8
30.4,97,39,108,82.03,0.11,1016,2.7
30.3,82,28,88,83.74,0.11,1016,2.7
30.2,67,17,70,84.22,0.11,1016,2.6
30.2,53,8,54,84.22,0.11,1016,2.5
30.1,40,0,40,84.7,0.11,1016,2.5
30.1,27,0,27,84.7,0.11,1016,2.4
30,15,0,15,85.19,0.11,1016,2.4
30,5,0,5,84.57,0.11,1016,2.4
29.9,0,0,0,85.05,0.11,1016,2.4
29.9,0,0,0,85.05,0.11,1016,2.3
29.9,0,0,0,85.05,0.11,1016,2.3
29.8,0,0,0,85.54,0.11,1016,2.3
29.8,0,0,0,85.54,0.11,1016,2.3
29.8,0,0,0,85.44,0.11,1016,2.3
29.7,0,0,0,85.93,0.11,1016,2.2
29.7,0,0,0,85.93,0.11,1016,2.2
29.7,0,0,0,85.93,0.11,1016,2.2
29.7,0,0,0,85.93,0.11,1016,2.2
29.7,0,0,0,85.93,0.11,1016,2.2
29.6,0,0,0,86.09,0.11,1016,2.1
29.6,0,0,0,86.09,0.11,1016,2.1
29.6,0,0,0,86.09,0.11,1016,2.1
29.6,0,0,0,86.09,0.11,1016,2.1
29.6,0,0,0,86.09,0.11,1016,2.1
29.5,0,0,0,86.59,0.11,1016,2.1
29.5,0,0,0,86.18,0.11,1016,2.1
29.5,0,0,0,86.18,0.11,1016,2
29.5,0,0,0,86.18,0.11,1016,2
29.4,0,0,0,86.67,0.11,1016,2
29.4,0,0,0,86.67,0.11,1016,2
29.3,0,0,0,87.17,0.11,1016,2
29.3,0,0,0,86.91,0.11,1016,2
29.3,0,0,0,86.91,0.11,1016,2.1
29.2,0,0,0,87.41,0.11,1016,2.1
29.2,0,0,0,87.33,0.11,1015,2.1
29.1,0,0,0,87.83,0.11,1015,2.1
29,0,0,0,88.34,0.11,1015,2.2
29,0,0,0,88.16,0.11,1015,2.2
28.9,0,0,0,88.67,0.11,1015,2.2
28.8,0,0,0,89.18,0.11,1015,2.2
28.8,0,0,0,89.18,0.11,1015,2.3
28.7,0,0,0,89.7,0.11,1015,2.3
28.7,0,0,0,89.7,0.11,1015,2.4
28.7,0,0,0,89.28,0.11,1015,2.5
28.6,0,0,0,89.79,0.11,1015,2.5
28.6,0,0,0,89.79,0.11,1015,2.6
28.5,0,0,0,90.31,0.11,1015,2.6
28.5,0,0,0,90.31,0.11,1015,2.6
28.5,0,0,0,90.31,0.11,1015,2.7
28.5,0,0,0,89.94,0.11,1015,2.7
28.4,0,0,0,90.47,0.11,1015,2.8
28.4,0,0,0,90.47,0.11,1015,2.8
28.4,0,0,0,90.47,0.11,1015,2.8
28.4,0,0,0,90.47,0.11,1015,2.9
28.3,0,0,0,90.9,0.11,1014,2.9
28.3,0,0,0,90.16,0.11,1014,2.9
28.3,0,0,0,90.16,0.11,1014,2.9
28.3,0,0,0,90.16,0.11,1014,2.9
28.3,0,0,0,90.16,0.11,1014,3
28.2,0,0,0,90.68,0.11,1014,3
28.2,0,0,0,90.68,0.11,1014,3
28.2,0,0,0,89.88,0.11,1014,3
28.2,0,0,0,89.88,0.11,1014,3
28.2,0,0,0,89.88,0.11,1014,3
28.2,0,0,0,89.88,0.11,1014,3
28.3,0,0,0,89.36,0.11,1014,3.1
28.3,0,0,0,89.36,0.11,1014,3.1
28.3,0,0,0,89.86,0.11,1014,3.1
28.3,0,0,0,89.86,0.11,1014,3.1
28.4,0,0,0,89.34,0.11,1014,3.1
28.5,0,0,0,88.82,0.11,1014,3.2
28.6,9,0,9,88.31,0.11,1014,3.2
28.8,21,77,25,87.3,0.11,1014,3.3
28.9,31,144,44,88.08,0.11,1014,3.4
29.1,42,184,66,87.08,0.11,1014,3.5
29.2,54,217,90,86.58,0.11,1014,3.6
29.3,66,244,115,86.08,0.11,1014,3.6
29.5,79,266,142,85.1,0.11,1014,3.7
29.6,91,285,170,84.61,0.11,1014,3.7
29.7,99,351,208,83.88,0.11,1014,3.8
29.9,133,75,159,82.92,0.11,1014,3.9
30,148,67,174,82.45,0.11,1014,3.9
30,141,10,145,82.45,0.11,1014,3.9
30,185,125,242,82.45,0.11,1014,3.9
30,201,177,287,82.45,0.11,1014,3.9
30,199,316,363,82.45,0.11,1014,3.9
30,221,289,381,82.45,0.11,1014,3.9
30.5,251,205,371,79.82,0.11,1014,4
30.6,263,247,415,79.37,0.11,1014,4
30.6,286,199,415,79.37,0.11,1014,4
30.6,306,146,404,79.37,0.11,1014,4
30.6,321,129,412,79.44,0.11,1014,4.1
30.7,338,163,457,78.99,0.11,1014,4.1
30.7,354,167,480,78.99,0.11,1014,4.1
30.7,367,192,517,78.99,0.11,1014,4.1
30.8,379,218,554,78.54,0.11,1014,4.1
30.8,380,283,613,78.54,0.11,1014,4.2
30.8,370,360,675,78.93,0.11,1014,4.2
30.8,346,427,717,78.93,0.11,1014,4.2
30.9,362,414,730,78.48,0.11,1014,4.2
30.9,371,415,747,78.48,0.11,1014,4.3
30.9,374,435,775,78.48,0.11,1014,4.3
31,381,453,805,78.04,0.11,1014,4.3
31,391,447,816,78.59,0.11,1014,4.3
31,404,416,803,78.59,0.11,1014,4.3
31,487,156,639,78.59,0.11,1014,4.4
31,441,357,791,78.59,0.11,1014,4.4
31,496,201,694,78.59,0.11,1014,4.4
31,426,436,859,78.59,0.11,1014,4.4
31,428,414,840,79.48,0.11,1014,4.4
31,430,413,842,79.48,0.11,1014,4.5
31,434,395,829,79.48,0.11,1014,4.5
31,431,401,831,79.48,0.11,1014,4.5
31,428,411,837,79.48,0.11,1014,4.5
31,427,404,827,79.41,0.11,1013,4.5
30.9,442,361,798,80.12,0.11,1013,4.5
30.9,476,275,744,80.12,0.11,1013,4.5
30.9,475,253,721,80.12,0.11,1013,4.5
30.9,452,321,761,80.12,0.11,1013,4.5
30.9,408,386,774,80.12,0.11,1013,4.4
30.9,387,417,777,80.12,0.11,1013,4.4
30.8,389,393,751,80.47,0.11,1013,4.4
30.8,379,396,736,80.47,0.11,1013,4.4
30.8,400,335,696,80.47,0.11,1013,4.4
30.8,402,290,653,80.47,0.11,1013,4.3
30.7,385,305,643,80.85,0.11,1012,4.3
30.7,378,285,613,80.85,0.11,1012,4.2
30.7,373,243,568,80.92,0.11,1012,4.2
30.6,340,320,589,81.39,0.11,1012,4.2
30.6,338,272,542,81.39,0.11,1012,4.1
30.5,301,356,559,81.85,0.11,1012,4.1
30.5,280,375,542,81.85,0.11,1012,4
30.5,286,290,480,81.85,0.11,1012,3.9
30.4,286,125,366,82.1,0.11,1012,3.9
30.4,267,206,392,82.1,0.11,1012,3.8
30.3,244,76,288,82.56,0.11,1012,3.7
30.3,190,17,200,82.56,0.11,1012,3.6
30.2,133,0,133,83.04,0.11,1012,3.5
30.1,145,0,145,83.51,0.11,1012,3.4
30.1,143,4,145,84.15,0.11,1012,3.2
30,165,99,206,84.63,0.11,1012,3.1
29.9,148,162,209,85.12,0.11,1012,3
29.9,133,126,176,85.12,0.11,1012,2.9
29.8,114,58,132,85.61,0.11,1012,2.9
29.7,98,46,111,86.18,0.11,1013,2.8
29.6,83,34,91,85.97,0.11,1013,2.7
29.6,68,23,72,85.97,0.11,1013,2.6
29.5,53,13,55,86.46,0.11,1013,2.5
29.5,40,3,40,86.46,0.11,1013,2.6
29.4,27,0,27,86.96,0.11,1013,2.6
29.4,15,0,15,86.96,0.11,1013,2.6
29.4,4,0,4,85.25,0.11,1013,2.6
29.4,0,0,0,85.25,0.11,1013,2.6
29.3,0,0,0,85.74,0.11,1013,2.6
29.3,0,0,0,85.74,0.11,1013,2.7
29.3,0,0,0,85.74,0.11,1013,2.7
29.2,0,0,0,86.23,0.11,1013,2.7
29.2,0,0,0,85.18,0.11,1013,2.8
29.2,0,0,0,85.18,0.11,1013,2.8
29.2,0,0,0,85.18,0.11,1013,2.8
29.1,0,0,0,85.67,0.11,1013,2.9
29.1,0,0,0,85.67,0.11,1013,2.9
29.1,0,0,0,85.67,0.11,1013,2.9
29,0,0,0,85.18,0.11,1013,2.9
29,0,0,0,85.18,0.11,1013,3
28.9,0,0,0,85.67,0.11,1013,3
28.9,0,0,0,85.67,0.11,1013,3
28.9,0,0,0,85.67,0.11,1013,3
28.8,0,0,0,86.17,0.11,1013,3
28.8,0,0,0,84.96,0.11,1013,3
28.8,0,0,0,84.88,0.11,1012,3
28.7,0,0,0,85.37,0.11,1012,3
28.7,0,0,0,85.37,0.11,1012,3
28.7,0,0,0,85.37,0.11,1012,3
28.7,0,0,0,85.37,0.11,1012,3
28.7,0,0,0,84.18,0.11,1012,3
28.6,0,0,0,84.67,0.11,1012,3
28.6,0,0,0,84.67,0.11,1012,3
28.6,0,0,0,84.67,0.11,1012,3
28.5,0,0,0,85.16,0.11,1012,3
28.5,0,0,0,85.16,0.11,1012,3.1
28.5,0,0,0,84.02,0.11,1012,3.1
28.5,0,0,0,84.02,0.11,1012,3.1
28.4,0,0,0,84.51,0.11,1012,3.1
28.4,0,0,0,84.51,0.11,1012,3.1
28.4,0,0,0,84.43,0.11,1011,3.2
28.3,0,0,0,84.92,0.11,1011,3.2
28.3,0,0,0,84.14,0.11,1011,3.2
28.2,0,0,0,84.63,0.11,1011,3.3
28.2,0,0,0,84.63,0.11,1011,3.3
28.2,0,0,0,84.63,0.11,1011,3.4
28.1,0,0,0,85.12,0.11,1011,3.4
28.1,0,0,0,85.12,0.11,1011,3.4
28.1,0,0,0,84.94,0.11,1011,3.5
28.1,0,0,0,84.94,0.11,1011,3.5
28,0,0,0,85.44,0.11,1011,3.6
28,0,0,0,85.44,0.11,1011,3.6
28,0,0,0,85.44,0.11,1011,3.6
28,0,0,0,85.44,0.11,1011,3.7
28,0,0,0,85.82,0.11,1011,3.7
28,0,0,0,85.82,0.11,1011,3.7
28,0,0,0,85.82,0.11,1011,3.7
28,0,0,0,85.82,0.11,1011,3.8
28,0,0,0,85.82,0.11,1011,3.8
27.9,0,0,0,86.32,0.11,1011,3.8
27.9,0,0,0,86.71,0.11,1011,3.8
27.9,0,0,0,86.71,0.11,1011,3.8
27.9,0,0,0,86.71,0.11,1011,3.9
27.9,0,0,0,86.71,0.11,1011,3.9
28,0,0,0,86.21,0.11,1011,3.9
28,0,0,0,86.21,0.11,1011,3.9
28,0,0,0,87.09,0.11,1011,3.9
28,0,0,0,87.09,0.11,1011,3.9
28,0,0,0,87.09,0.11,1011,3.9
28.1,0,0,0,86.59,0.11,1011,3.9
28.2,6,0,6,86.09,0.11,1011,4
28.3,19,0,19,85.59,0.11,1011,4
28.4,30,32,33,87.5,0.11,1011,4.1
28.5,43,50,49,87,0.11,1011,4.1
28.6,57,65,68,86.5,0.11,1011,4.1
28.7,72,82,88,86,0.11,1011,4.2
28.7,87,98,110,86,0.11,1011,4.3
28.8,102,115,134,85.5,0.11,1011,4.4
28.9,117,156,165,85.7,0.11,1012,4.5
29,127,236,209,85.2,0.11,1012,4.5
29,147,202,224,85.2,0.11,1012,4.6
29,164,72,194,85.2,0.11,1012,4.6
29,185,117,237,85.2,0.11,1012,4.6
29,103,0,103,85.2,0.11,1012,4.6
29,179,15,186,85.2,0.11,1012,4.6
29,237,164,327,85.2,0.11,1012,4.6
29.5,252,197,367,82.01,0.11,1012,4.9
29.6,267,220,402,81.54,0.11,1012,4.9
29.6,272,286,456,81.54,0.11,1012,4.9
29.7,265,379,520,81.08,0.11,1012,4.9
29.8,249,460,571,79.43,0.11,1012,5
29.9,304,349,558,78.97,0.11,1012,5
30,350,210,509,78.52,0.11,1012,5
30.1,357,261,560,78.08,0.11,1012,5
30.2,381,131,487,77.63,0.11,1012,5
30.2,329,33,357,77.63,0.11,1012,4.9
30.3,295,19,311,76.3,0.11,1012,4.9
30.4,336,29,361,75.86,0.11,1012,4.9
30.5,404,65,462,75.43,0.11,1012,4.9
30.6,426,81,499,75,0.11,1012,4.9
30.6,452,122,565,74.93,0.11,1011,4.9
30.7,366,29,394,74.5,0.11,1011,4.9
30.7,375,30,403,73.69,0.11,1011,4.9
30.8,399,36,434,73.27,0.11,1011,4.9
30.8,413,40,452,73.27,0.11,1011,4.9
30.9,377,27,404,72.86,0.11,1011,4.9
30.9,461,65,525,72.86,0.11,1011,4.9
30.9,470,72,542,72.86,0.11,1011,5
31,400,31,430,71.91,0.11,1011,5
31,352,21,374,71.91,0.11,1011,5
31,486,87,573,71.91,0.11,1011,5
31,499,118,617,71.91,0.11,1011,5
31,499,125,624,71.91,0.11,1011,5.1
31.1,483,89,571,71.43,0.11,1010,5.1
31.1,476,84,559,71.15,0.11,1010,5.1
31.1,485,237,717,71.15,0.11,1010,5.1
31.1,479,242,713,71.15,0.11,1010,5.1
31.1,464,275,728,71.15,0.11,1010,5.1
31,468,223,679,71.56,0.11,1010,5.1
31,465,164,618,71.56,0.11,1010,5.1
31,455,165,607,71.67,0.11,1010,5.1
31,445,180,608,71.67,0.11,1010,5.1
31,433,189,601,71.67,0.11,1010,5
31,422,183,580,71.67,0.11,1010,5
31,409,183,564,71.67,0.11,1010,5
31,392,118,490,71.67,0.11,1010,5
31,382,167,516,71.97,0.11,1010,4.9
31,368,160,492,71.97,0.11,1010,4.9
31,344,96,416,71.97,0.11,1010,4.9
31,316,66,363,71.97,0.11,1010,4.9
30.9,304,70,353,72.38,0.11,1010,4.9
30.9,272,45,302,72.38,0.11,1010,4.9
30.8,259,45,288,73.2,0.11,1010,4.9
30.8,243,43,269,73.2,0.11,1010,4.9
30.8,239,62,275,73.2,0.11,1010,4.9
30.6,207,33,225,74.04,0.11,1010,4.8
30.5,210,69,246,74.46,0.11,1010,4.7
30.4,201,148,272,74.89,0.11,1010,4.6
30.3,183,161,255,77.09,0.11,1010,4.5
30.1,156,44,174,77.98,0.11,1010,4.4
30,106,0,106,78.43,0.11,1010,4.3
29.9,56,0,56,78.88,0.11,1010,4.2
29.8,11,0,11,79.33,0.11,1010,4.1
29.7,9,0,9,79.78,0.11,1010,4.1
29.6,8,0,8,79.84,0.11,1010,4
29.4,7,0,7,80.84,0.11,1011,3.9
29.3,6,0,6,81.31,0.11,1011,3.8
29.3,32,0,32,81.31,0.11,1011,3.8
29.2,4,0,4,81.78,0.11,1011,3.8
29.1,3,0,3,82.25,0.11,1011,3.7
29.1,1,0,1,80.96,0.11,1011,3.7
29,0,0,0,81.43,0.11,1011,3.7
29,0,0,0,81.43,0.11,1011,3.7
28.9,0,0,0,81.9,0.11,1011,3.7
28.9,0,0,0,81.9,0.11,1011,3.7
28.9,0,0,0,81.98,0.11,1012,3.7
28.8,0,0,0,81.29,0.11,1012,3.7
28.8,0,0,0,81.29,0.11,1012,3.8
28.8,0,0,0,81.29,0.11,1012,3.8
28.7,0,0,0,81.76,0.11,1012,3.8
28.7,0,0,0,81.76,0.11,1012,3.8
28.7,0,0,0,81.76,0.11,1012,3.8
28.7,0,0,0,80.05,0.11,1012,3.8
28.6,0,0,0,80.52,0.11,1012,3.8
28.6,0,0,0,80.52,0.11,1012,3.8
28.6,0,0,0,80.52,0.11,1012,3.8
28.6,0,0,0,80.52,0.11,1012,3.8
28.5,0,0,0,80.98,0.11,1012,3.8
28.5,0,0,0,79.24,0.11,1012,3.8
28.5,0,0,0,79.24,0.11,1012,3.9
28.5,0,0,0,79.24,0.11,1012,3.9
28.4,0,0,0,79.69,0.11,1012,3.9
28.4,0,0,0,79.69,0.11,1012,3.9
28.4,0,0,0,79.69,0.11,1012,4
28.3,0,0,0,78.42,0.11,1012,4
28.3,0,0,0,78.42,0.11,1012,4
28.3,0,0,0,78.42,0.11,1012,4.1
28.2,0,0,0,78.88,0.11,1012,4
28.2,0,0,0,78.8,0.11,1011,4
28.2,0,0,0,78.8,0.11,1011,3.9
28.1,0,0,0,78.48,0.11,1011,3.9
28.1,0,0,0,78.48,0.11,1011,3.8
28,0,0,0,78.93,0.11,1011,3.8
28,0,0,0,78.93,0.11,1011,3.7
28,0,0,0,78.93,0.11,1011,3.6
28,0,0,0,78.93,0.11,1011,3.4
28,0,0,0,79.04,0.11,1012,3.3
28,0,0,0,79.04,0.11,1012,3.2
28,0,0,0,79.04,0.11,1012,3.1
28,0,0,0,79.04,0.11,1012,3.1
27.9,0,0,0,79.5,0.11,1012,3.1
27.9,0,0,0,79.5,0.11,1012,3.1
27.9,0,0,0,78.95,0.11,1012,3.1
27.9,0,0,0,78.95,0.11,1012,3.2
27.8,0,0,0,79.41,0.11,1012,3.2
27.8,0,0,0,79.41,0.11,1012,3.3
27.8,0,0,0,79.41,0.11,1012,3.3
27.8,0,0,0,79.41,0.11,1012,3.4
27.8,0,0,0,78.43,0.11,1012,3.5
27.8,0,0,0,78.43,0.11,1012,3.5
27.8,0,0,0,78.43,0.11,1012,3.6
27.8,0,0,0,78.43,0.11,1012,3.6
27.8,0,0,0,78.43,0.11,1012,3.6
27.8,0,0,0,78.43,0.11,1012,3.7
27.8,0,0,0,78.66,0.11,1012,3.7
27.8,0,0,0,78.66,0.11,1012,3.7
27.8,0,0,0,78.66,0.11,1012,3.8
27.9,0,0,0,78.21,0.11,1012,3.7
27.9,0,0,0,78.21,0.11,1012,3.7
27.9,0,0,0,78.21,0.11,1012,3.7
27.9,0,0,0,79.96,0.11,1012,3.7
28,0,0,0,79.49,0.11,1012,3.7
28,0,0,0,79.49,0.11,1012,3.7
28.2,0,0,0,78.58,0.11,1012,3.7
28.3,6,0,6,78.12,0.11,1012,3.7
28.5,18,0,18,77.3,0.11,1013,3.7
28.6,30,23,32,81.11,0.11,1013,3.7
28.8,42,40,47,80.18,0.11,1013,3.7
28.9,18,0,18,79.72,0.11,1013,3.7
29.1,71,69,85,78.81,0.11,1013,3.8
29.2,86,85,106,78.35,0.11,1013,3.9
29.4,102,101,129,77.46,0.11,1013,4
29.6,117,141,160,74.3,0.11,1013,4.1
29.7,113,3,114,73.88,0.11,1013,4.2
29.9,87,0,87,73.04,0.11,1013,4.3
29.9,113,0,113,73.04,0.11,1013,4.3
29.9,115,0,115,73.04,0.11,1013,4.3
29.9,127,0,127,73.04,0.11,1013,4.3
29.9,118,0,118,73.04,0.11,1013,4.3
29.9,164,3,166,73.04,0.11,1013,4.3
31.4,185,9,190,62.65,0.11,1013,4.6
31.5,208,15,217,62.36,0.11,1014,4.6
31.6,172,3,173,62.01,0.11,1014,4.6
31.7,185,5,188,61.66,0.11,1014,4.6
31.8,157,1,158,61.39,0.11,1014,4.6
31.9,99,0,99,61.11,0.11,1015,4.6
32,150,1,151,60.76,0.11,1015,4.6
32,300,29,323,60.76,0.11,1015,4.7
32,382,173,521,60.76,0.11,1015,4.8
32.1,395,136,507,60.42,0.11,1015,4.9
32.1,399,250,612,61.16,0.11,1015,5.1
32.2,415,237,620,60.81,0.11,1015,5.2
32.2,141,806,856,60.81,0.11,1015,5.3
32.3,143,811,876,60.47,0.11,1015,5.3
32.3,439,276,692,60.41,0.11,1014,5.4
32.4,145,820,912,60.08,0.11,1014,5.4
32.4,133,842,931,60.9,0.11,1014,5.5
32.5,134,845,945,60.56,0.11,1014,5.5
32.5,134,847,957,60.56,0.11,1014,5.6
32.6,135,850,966,60.22,0.11,1014,5.6
32.6,467,322,784,60.22,0.11,1014,5.7
32.6,443,365,805,60.22,0.11,1014,5.7
32.7,473,320,792,60.31,0.11,1014,5.7
32.7,462,340,801,60.31,0.11,1014,5.8
32.7,458,347,804,60.31,0.11,1014,5.8
32.8,471,325,795,59.98,0.11,1014,5.8
32.8,493,247,739,59.98,0.11,1014,5.8
32.8,424,422,843,59.98,0.11,1014,5.8
32.8,416,477,887,60.7,0.11,1014,5.8
32.8,405,493,887,60.7,0.11,1014,5.8
32.8,408,450,844,60.64,0.11,1013,5.8
32.8,400,448,829,60.64,0.11,1013,5.8
32.8,371,521,865,60.64,0.11,1013,5.7
32.7,140,826,911,60.98,0.11,1013,5.7
32.7,135,826,895,61.74,0.11,1013,5.6
32.7,134,821,876,61.74,0.11,1013,5.6
32.7,133,816,856,61.74,0.11,1013,5.5
32.6,132,811,835,62.09,0.11,1013,5.4
32.6,131,804,811,62.09,0.11,1013,5.3
32.5,129,797,787,62.44,0.11,1013,5.2
32.5,354,323,613,63.58,0.11,1013,5.1
32.5,317,392,621,63.58,0.11,1013,5
32.4,124,773,706,63.94,0.11,1013,4.9
32.3,122,763,676,64.3,0.11,1013,4.8
32.3,208,566,604,64.3,0.11,1013,4.7
32.2,118,740,614,64.66,0.11,1013,4.6
32.1,115,729,581,66.53,0.11,1013,4.4
32.1,112,715,548,66.53,0.11,1013,4.3
32,109,700,514,66.91,0.11,1013,4.2
31.9,171,488,438,67.29,0.11,1013,4.1
31.8,202,290,351,67.67,0.11,1013,4
31.7,186,283,322,68.05,0.11,1013,3.9
31.6,182,170,258,69.15,0.11,1014,3.8
31.5,153,281,269,69.54,0.11,1014,3.7
31.4,149,139,202,69.94,0.11,1014,3.5
31.2,131,160,186,70.73,0.11,1014,3.4
31.1,116,141,159,71.13,0.11,1014,3.3
30.9,100,124,134,71.95,0.11,1014,3.1
30.7,85,107,110,75.82,0.11,1014,3
30.5,70,89,88,76.69,0.11,1014,2.9
30.4,55,72,67,77.13,0.11,1014,2.7
30.3,42,56,49,77.57,0.11,1014,2.7
30.2,29,35,32,78.01,0.11,1014,2.7
30.2,18,0,18,78.01,0.11,1014,2.6
30.1,5,0,5,76.51,0.11,1014,2.6
